"LONG"	"LAT"	"Date"	"month"	"year"	"long"	"lat"
"3653"	"79 12.3600000000002W"	"8. 12.42S"	1998-09-02	9	1999	"-79.206"	"-8.207"
"3654"	"74 11.3299800000001W"	"15 56.02002S"	1998-09-02	9	1999	"-74.188833"	"-15.933667"
"3655"	"79 28.7700000000001W"	"8. 21.91002S"	1998-09-03	9	1999	"-79.4795"	"-8.365167"
"3656"	"79 46.7299800000004W"	"8. 32.1799800000001S"	1998-09-03	9	1999	"-79.778833"	"-8.536333"
"3657"	"79 3.67001999999985W"	"8. 23.52S"	1998-09-03	9	1999	"-79.061167"	"-8.392"
"3658"	"74 33.1799999999998W"	"15 46.63998S"	1998-09-03	9	1999	"-74.553"	"-15.777333"
"3659"	"74 32.8900200000004W"	"15 45.09S"	1998-09-04	9	1999	"-74.548167"	"-15.7515"
"3660"	"78 55.6300199999998W"	"8. 35.08002S"	1998-09-05	9	1999	"-78.927167"	"-8.584667"
"3661"	"79 28.1100000000004W"	"8. 53.28S"	1998-09-05	9	1999	"-79.4685"	"-8.888"
"3662"	"79 57.7799999999996W"	"9. 16.90998S"	1998-09-05	9	1999	"-79.963"	"-9.281833"
"3663"	"74 58.3399800000004W"	"15 43.30998S"	1998-09-05	9	1999	"-74.972333"	"-15.721833"
"3664"	"79 34.1400000000002W"	"9. 12.6899999999999S"	1998-09-06	9	1999	"-79.569"	"-9.2115"
"3665"	"79 4.3000200000003W"	"8. 55.38S"	1998-09-06	9	1999	"-79.071667"	"-8.923"
"3666"	"78 46.12998W"	"8. 57.67998S"	1998-09-06	9	1999	"-78.768833"	"-8.961333"
"3667"	"79 17.4400199999999W"	"9. 20.17002S"	1998-09-06	9	1999	"-79.290667"	"-9.336167"
"3668"	"79 46.2199799999996W"	"9. 36.58998S"	1998-09-06	9	1999	"-79.770333"	"-9.609833"
"3669"	"74 58.6399800000001W"	"15 33.61002S"	1998-09-06	9	1999	"-74.977333"	"-15.560167"
"3670"	"75 18.2800199999997W"	"15 48.1399800000001S"	1998-09-06	9	1999	"-75.304667"	"-15.802333"
"3671"	"75 40.66002W"	"15 59.58S"	1998-09-06	9	1999	"-75.677667"	"-15.993"
"3672"	"80 7.18997999999999W"	"9. 47.94S"	1998-09-07	9	1999	"-80.119833"	"-9.799"
"3673"	"79 19.15998W"	"9. 36.79002S"	1998-09-07	9	1999	"-79.319333"	"-9.613167"
"3674"	"78 55.7500200000004W"	"9. 23.65998S"	1998-09-07	9	1999	"-78.929167"	"-9.394333"
"3675"	"78 41.2800000000001W"	"9. 15.94002S"	1998-09-07	9	1999	"-78.688"	"-9.265667"
"3676"	"75 22.32W"	"15 32.02002S"	1998-09-07	9	1999	"-75.372"	"-15.533667"
"3677"	"75 22.7800199999999W"	"15 22.5S"	1998-09-07	9	1999	"-75.379667"	"-15.375"
"3678"	"75 24.8899800000001W"	"15 22.51998S"	1998-09-07	9	1999	"-75.414833"	"-15.375333"
"3679"	"75 49.0199999999996W"	"15 35.98002S"	1998-09-07	9	1999	"-75.817"	"-15.599667"
"3680"	"78 30.4300199999997W"	"9. 25.65S"	1998-09-08	9	1999	"-78.507167"	"-9.4275"
"3681"	"78 46.8499800000001W"	"9. 34.57998S"	1998-09-08	9	1999	"-78.780833"	"-9.576333"
"3682"	"79 8.90999999999991W"	"9. 47.2699799999999S"	1998-09-08	9	1999	"-79.1485"	"-9.787833"
"3683"	"79 33.0400200000003W"	"10 14.82S"	1998-09-08	9	1999	"-79.550667"	"-10.247"
"3684"	"79 9.16001999999963W"	"10 3.71999999999996S"	1998-09-08	9	1999	"-79.152667"	"-10.062"
"3685"	"75 30.5299799999997W"	"15 11.02998S"	1998-09-08	9	1999	"-75.508833"	"-15.183833"
"3686"	"75 28.4200200000004W"	"15 11.16S"	1998-09-08	9	1999	"-75.473667"	"-15.186"
"3687"	"75 38.5999799999999W"	"14 58.47S"	1998-09-08	9	1999	"-75.643333"	"-14.9745"
"3688"	"78 51.3499800000002W"	"9. 54.19002S"	1998-09-09	9	1999	"-78.855833"	"-9.903167"
"3689"	"78 33.5800200000003W"	"9. 44.28S"	1998-09-09	9	1999	"-78.559667"	"-9.738"
"3690"	"78 17.5800000000004W"	"9. 50.77998S"	1998-09-09	9	1999	"-78.293"	"-9.846333"
"3691"	"79 12.0300000000003W"	"10 21.55002S"	1998-09-09	9	1999	"-79.2005"	"-10.359167"
"3692"	"79 26.3599800000003W"	"10 33.34002S"	1998-09-09	9	1999	"-79.439333"	"-10.555667"
"3693"	"76 55.48002W"	"15 25.15998S"	1998-09-09	9	1999	"-76.924667"	"-15.419333"
"3694"	"76 41.83998W"	"15 18.69S"	1998-09-09	9	1999	"-76.697333"	"-15.3115"
"3695"	"75 47.89998W"	"14 49.41S"	1998-09-09	9	1999	"-75.798333"	"-14.8235"
"3696"	"75 54.4699799999998W"	"14 43.38S"	1998-09-09	9	1999	"-75.907833"	"-14.723"
"3697"	"78 58.9300200000002W"	"10 30.09S"	1998-09-10	9	1999	"-78.982167"	"-10.5015"
"3698"	"78 36.3799800000004W"	"10 17.64S"	1998-09-10	9	1999	"-78.606333"	"-10.294"
"3699"	"78 30.8699999999999W"	"10 14.41998S"	1998-09-10	9	1999	"-78.5145"	"-10.240333"
"3700"	"78 10.6499999999997W"	"10 12.06S"	1998-09-10	9	1999	"-78.1775"	"-10.201"
"3701"	"78 27.9199800000001W"	"10 29.11002S"	1998-09-10	9	1999	"-78.465333"	"-10.485167"
"3702"	"79 11.3899799999996W"	"10 53.23998S"	1998-09-10	9	1999	"-79.189833"	"-10.887333"
"3703"	"79 32.80002W"	"11 5.26997999999999S"	1998-09-10	9	1999	"-79.546667"	"-11.087833"
"3704"	"76 38.62998W"	"15 1.95000000000004S"	1998-09-10	9	1999	"-76.643833"	"-15.0325"
"3705"	"77 5.97000000000037W"	"15 0.529979999999952S"	1998-09-10	9	1999	"-77.0995"	"-15.008833"
"3706"	"76 34.65W"	"14 43.29S"	1998-09-10	9	1999	"-76.5775"	"-14.7215"
"3707"	"76 16.3399800000002W"	"14 33.87S"	1998-09-10	9	1999	"-76.272333"	"-14.5645"
"3708"	"79 25.8799799999997W"	"11 17.07S"	1998-09-11	9	1999	"-79.431333"	"-11.2845"
"3709"	"79 5.3500200000002W"	"11 5.85000000000001S"	1998-09-11	9	1999	"-79.089167"	"-11.0975"
"3710"	"78 30.31002W"	"10 46.81998S"	1998-09-11	9	1999	"-78.505167"	"-10.780333"
"3711"	"78 5.44001999999978W"	"10 32.98998S"	1998-09-11	9	1999	"-78.090667"	"-10.549833"
"3712"	"77 55.1500200000001W"	"10 39.82002S"	1998-09-11	9	1999	"-77.919167"	"-10.663667"
"3713"	"77 58.6300199999997W"	"10 44.71002S"	1998-09-11	9	1999	"-77.977167"	"-10.745167"
"3714"	"76 13.9099799999997W"	"14 19.42002S"	1998-09-11	9	1999	"-76.231833"	"-14.323667"
"3715"	"76 48.7099799999996W"	"14 35.71998S"	1998-09-11	9	1999	"-76.811833"	"-14.595333"
"3716"	"77 10.4899800000004W"	"14 47.59002S"	1998-09-11	9	1999	"-77.174833"	"-14.793167"
"3717"	"76 58.0199999999999W"	"14 25.27002S"	1998-09-11	9	1999	"-76.967"	"-14.421167"
"3718"	"78 6.2700000000001W"	"11 5.14997999999995S"	1998-09-12	9	1999	"-78.1045"	"-11.085833"
"3719"	"77 40.84002W"	"11 7.21002000000002S"	1998-09-12	9	1999	"-77.680667"	"-11.120167"
"3720"	"77 54.0599999999998W"	"11 14.46S"	1998-09-12	9	1999	"-77.901"	"-11.241"
"3721"	"76 26.92002W"	"14 7.69997999999998S"	1998-09-12	9	1999	"-76.448667"	"-14.128333"
"3722"	"76 26.8600199999997W"	"13 58.54002S"	1998-09-12	9	1999	"-76.447667"	"-13.975667"
"3723"	"78 55.8499800000004W"	"11 16.33998S"	1998-09-13	9	1999	"-78.930833"	"-11.272333"
"3724"	"78 40.8499800000004W"	"11 24.42S"	1998-09-13	9	1999	"-78.680833"	"-11.407"
"3725"	"78 29.8500000000001W"	"11 34.09002S"	1998-09-13	9	1999	"-78.4975"	"-11.568167"
"3726"	"78 48.9700199999996W"	"11 44.83998S"	1998-09-13	9	1999	"-78.816167"	"-11.747333"
"3727"	"76 56.5499999999997W"	"14 7.54998000000001S"	1998-09-13	9	1999	"-76.9425"	"-14.125833"
"3728"	"77 18.1799999999998W"	"14 19.03002S"	1998-09-13	9	1999	"-77.303"	"-14.317167"
"3729"	"77 0.319979999999589W"	"13 53.20002S"	1998-09-13	9	1999	"-77.005333"	"-13.886667"
"3730"	"79 4.69001999999961W"	"12 9.13002000000002S"	1998-09-14	9	1999	"-79.078167"	"-12.152167"
"3731"	"78 25.93998W"	"11 47.80998S"	1998-09-14	9	1999	"-78.432333"	"-11.796833"
"3732"	"77 57.51W"	"11 32.29002S"	1998-09-14	9	1999	"-77.9585"	"-11.538167"
"3733"	"77 41.3599800000003W"	"11 23.65002S"	1998-09-14	9	1999	"-77.689333"	"-11.394167"
"3734"	"77 31.8499800000001W"	"11 24.46998S"	1998-09-14	9	1999	"-77.530833"	"-11.407833"
"3735"	"77 29.64W"	"11 33.19002S"	1998-09-14	9	1999	"-77.494"	"-11.553167"
"3736"	"76 19.5499800000002W"	"13 32.71002S"	1998-09-14	9	1999	"-76.325833"	"-13.545167"
"3737"	"76 21.7600200000001W"	"13 21.18S"	1998-09-14	9	1999	"-76.362667"	"-13.353"
"3738"	"76 48.1000199999997W"	"13 32.97S"	1998-09-14	9	1999	"-76.801667"	"-13.5495"
"3739"	"77 6.23999999999995W"	"13 42.9S"	1998-09-14	9	1999	"-77.104"	"-13.715"
"3740"	"78 9.10997999999978W"	"11 55.00998S"	1998-09-15	9	1999	"-78.151833"	"-11.916833"
"3741"	"78 45.76998W"	"12 22.00998S"	1998-09-15	9	1999	"-78.762833"	"-12.366833"
"3742"	"77 41.56002W"	"11 57.10002S"	1998-09-15	9	1999	"-77.692667"	"-11.951667"
"3743"	"77 23.7299999999999W"	"11 46.84002S"	1998-09-15	9	1999	"-77.3955"	"-11.780667"
"3744"	"77 15.9W"	"11 42.16002S"	1998-09-15	9	1999	"-77.265"	"-11.702667"
"3745"	"77 20.7900000000004W"	"13 34.84998S"	1998-09-15	9	1999	"-77.3465"	"-13.580833"
"3746"	"77 3.42000000000013W"	"13 24.64998S"	1998-09-15	9	1999	"-77.057"	"-13.410833"
"3747"	"76 41.4499799999999W"	"12 57.7300200000001S"	1998-09-15	9	1999	"-76.690833"	"-12.962167"
"3748"	"76 55.75998W"	"13 5.58S"	1998-09-15	9	1999	"-76.929333"	"-13.093"
"3749"	"78 20.2000200000003W"	"9. 59.4S"	1998-09-15	9	1999	"-78.336667"	"-9.99"
"3750"	"78 11.1700199999999W"	"10 4.00002000000004S"	1998-09-15	9	1999	"-78.186167"	"-10.066667"
"3751"	"78 12.5999999999996W"	"10 9.29999999999996S"	1998-09-15	9	1999	"-78.21"	"-10.155"
"3752"	"78 6.19998000000038W"	"10 13.2S"	1998-09-15	9	1999	"-78.103333"	"-10.22"
"3753"	"78 5.20002000000034W"	"10 20.50002S"	1998-09-15	9	1999	"-78.086667"	"-10.341667"
"3754"	"78 3.40002000000027W"	"10 37.8S"	1998-09-15	9	1999	"-78.056667"	"-10.63"
"3755"	"77 59.7000000000003W"	"10 36.49998S"	1998-09-15	9	1999	"-77.995"	"-10.608333"
"3756"	"77 45.7000200000002W"	"10 47.80002S"	1998-09-15	9	1999	"-77.761667"	"-10.796667"
"3757"	"77 52.2000000000003W"	"10 48.70002S"	1998-09-15	9	1999	"-77.87"	"-10.811667"
"3758"	"78 2.7000000000001W"	"10 55.5S"	1998-09-15	9	1999	"-78.045"	"-10.925"
"3759"	"77 54.1000200000002W"	"11 4.8S"	1998-09-15	9	1999	"-77.901667"	"-11.08"
"3760"	"77 38.5000199999999W"	"11 5.39999999999999S"	1998-09-15	9	1999	"-77.641667"	"-11.09"
"3761"	"77 39.3000000000001W"	"11 1.99998000000004S"	1998-09-15	9	1999	"-77.655"	"-11.033333"
"3762"	"77 38.8000199999996W"	"10 59.1S"	1998-09-15	9	1999	"-77.646667"	"-10.985"
"3763"	"77 41.20002W"	"10 53.8999799999999S"	1998-09-15	9	1999	"-77.686667"	"-10.898333"
"3764"	"77 43.1999999999999W"	"10 50.50002S"	1998-09-15	9	1999	"-77.72"	"-10.841667"
"3765"	"77 37.7999999999997W"	"11 7.39998000000003S"	1998-09-15	9	1999	"-77.63"	"-11.123333"
"3766"	"77 36.1999800000004W"	"11 10.9000199999999S"	1998-09-15	9	1999	"-77.603333"	"-11.181667"
"3767"	"77 43.6000200000004W"	"11 15.9S"	1998-09-15	9	1999	"-77.726667"	"-11.265"
"3768"	"77 39.1999800000002W"	"11 15.6S"	1998-09-15	9	1999	"-77.653333"	"-11.26"
"3769"	"77 36.4999800000001W"	"11 19.8S"	1998-09-15	9	1999	"-77.608333"	"-11.33"
"3770"	"77 36.8999999999997W"	"11 12S"	1998-09-15	9	1999	"-77.615"	"-11.2"
"3771"	"77 32.7000000000001W"	"11 24.19998S"	1998-09-15	9	1999	"-77.545"	"-11.403333"
"3772"	"77 38.2000200000002W"	"11 30.19998S"	1998-09-15	9	1999	"-77.636667"	"-11.503333"
"3773"	"77 26.20002W"	"11 39.10002S"	1998-09-15	9	1999	"-77.436667"	"-11.651667"
"3774"	"77 21.3000000000002W"	"11 28.09998S"	1998-09-15	9	1999	"-77.355"	"-11.468333"
"3775"	"77 19.0999799999997W"	"11 33.3S"	1998-09-15	9	1999	"-77.318333"	"-11.555"
"3776"	"77 23.2999800000002W"	"11 34.0999800000001S"	1998-09-15	9	1999	"-77.388333"	"-11.568333"
"3777"	"77 18.70002W"	"11 38.29998S"	1998-09-15	9	1999	"-77.311667"	"-11.638333"
"3778"	"77 13.6999800000004W"	"11 37.99998S"	1998-09-15	9	1999	"-77.228333"	"-11.633333"
"3779"	"77 10.9000200000003W"	"11 43.99998S"	1998-09-15	9	1999	"-77.181667"	"-11.733333"
"3780"	"77 12.0899999999997W"	"11 47.50002S"	1998-09-15	9	1999	"-77.2015"	"-11.791667"
"3781"	"77 10.30002W"	"11 52.8S"	1998-09-15	9	1999	"-77.171667"	"-11.88"
"3782"	"77 16.8000000000001W"	"12 3.49997999999996S"	1998-09-15	9	1999	"-77.28"	"-12.058333"
"3783"	"77 14.2999799999998W"	"12 7.09997999999999S"	1998-09-15	9	1999	"-77.238333"	"-12.118333"
"3784"	"77 7.90001999999959W"	"12 7.60001999999997S"	1998-09-15	9	1999	"-77.131667"	"-12.126667"
"3785"	"77 2.50002000000023W"	"12 7.99998000000002S"	1998-09-15	9	1999	"-77.041667"	"-12.133333"
"3786"	"77 0.900000000000034W"	"12 13.69998S"	1998-09-15	9	1999	"-77.015"	"-12.228333"
"3787"	"76 55.9000200000003W"	"12 16.2S"	1998-09-15	9	1999	"-76.931667"	"-12.27"
"3788"	"76 52.6000199999999W"	"12 19.39998S"	1998-09-15	9	1999	"-76.876667"	"-12.323333"
"3789"	"76 47.4000000000004W"	"12 23.59998S"	1998-09-15	9	1999	"-76.79"	"-12.393333"
"3790"	"77 5.8999799999998W"	"12 15.6S"	1998-09-15	9	1999	"-77.098333"	"-12.26"
"3791"	"77 15.2999999999997W"	"11 53.62002S"	1998-09-16	9	1999	"-77.255"	"-11.893667"
"3792"	"77 56.2199999999999W"	"13 22.74S"	1998-09-16	9	1999	"-77.937"	"-13.379"
"3793"	"77 36.42W"	"13 11.5999800000001S"	1998-09-16	9	1999	"-77.607"	"-13.193333"
"3794"	"77 52.0300199999997W"	"12 33.64998S"	1998-09-17	9	1999	"-77.867167"	"-12.560833"
"3795"	"77 21.3000000000002W"	"12 16.51998S"	1998-09-17	9	1999	"-77.355"	"-12.275333"
"3796"	"77 5.2200000000002W"	"12 9.72000000000005S"	1998-09-17	9	1999	"-77.087"	"-12.162"
"3797"	"77 1.12001999999961W"	"12 15.99S"	1998-09-17	9	1999	"-77.018667"	"-12.2665"
"3798"	"77 12.1600200000003W"	"12 26.92002S"	1998-09-17	9	1999	"-77.202667"	"-12.448667"
"3799"	"77 21.7699799999997W"	"12 32.50998S"	1998-09-17	9	1999	"-77.362833"	"-12.541833"
"3800"	"76 58.8499800000002W"	"12 49.96002S"	1998-09-17	9	1999	"-76.980833"	"-12.832667"
"3801"	"76 43.3199999999997W"	"12 40.75002S"	1998-09-17	9	1999	"-76.722"	"-12.679167"
"3802"	"76 51.24W"	"12 32.1S"	1998-09-17	9	1999	"-76.854"	"-12.535"
"3803"	"77 58.4299799999999W"	"12 53.04S"	1998-09-17	9	1999	"-77.973833"	"-12.884"
"3804"	"77 5.66999999999979W"	"12 39.15S"	1998-09-18	9	1999	"-77.0945"	"-12.6525"
"3805"	"80 55.3699799999998W"	"6. 28.92S"	1998-11-30	11	1999	"-80.922833"	"-6.482"
"3806"	"80 52.1700000000001W"	"6. 39.96S"	1998-11-30	11	1999	"-80.8695"	"-6.666"
"3807"	"80 56.7799799999997W"	"6. 46.54002S"	1998-11-30	11	1999	"-80.946333"	"-6.775667"
"3808"	"80 42.8099999999998W"	"6. 51.82002S"	1998-11-30	11	1999	"-80.7135"	"-6.863667"
"3809"	"80 44.0699999999998W"	"7. 6.64998000000002S"	1998-12-01	12	1999	"-80.7345"	"-7.110833"
"3810"	"80 31.1899800000003W"	"7. 9.43002000000002S"	1998-12-01	12	1999	"-80.519833"	"-7.157167"
"3811"	"80 20.1199800000003W"	"7. 35.50998S"	1998-12-01	12	1999	"-80.335333"	"-7.591833"
"3812"	"80 5.56997999999993W"	"8. 0.300000000000047S"	1998-12-01	12	1999	"-80.092833"	"-8.005"
"3813"	"80 17.0999999999998W"	"8. 11.22S"	1998-12-02	12	1999	"-80.285"	"-8.187"
"3814"	"79 45.2500199999997W"	"8. 5.29002000000002S"	1998-12-02	12	1999	"-79.754167"	"-8.088167"
"3815"	"79 57.19998W"	"8. 27.6000000000001S"	1998-12-02	12	1999	"-79.953333"	"-8.46"
"3816"	"80 13.9000200000001W"	"8. 37.72002S"	1998-12-02	12	1999	"-80.231667"	"-8.628667"
"3817"	"79 40.2799800000003W"	"8. 33.3S"	1998-12-03	12	1999	"-79.671333"	"-8.555"
"3818"	"79 12.2299800000002W"	"8. 33.70002S"	1998-12-03	12	1999	"-79.203833"	"-8.561667"
"3819"	"79 40.8000000000004W"	"8. 50.59998S"	1998-12-03	12	1999	"-79.68"	"-8.843333"
"3820"	"79 47.8600200000002W"	"9. 2.91000000000004S"	1998-12-03	12	1999	"-79.797667"	"-9.0485"
"3821"	"79 13.3000199999998W"	"8. 49.60002S"	1998-12-04	12	1999	"-79.221667"	"-8.826667"
"3822"	"79 58.0999800000001W"	"8. 57.36S"	1998-12-04	12	1999	"-79.968333"	"-8.956"
"3823"	"79 19.2100199999999W"	"9. 9.82002000000001S"	1998-12-04	12	1999	"-79.320167"	"-9.163667"
"3824"	"79 51.3000000000002W"	"9. 27.40002S"	1998-12-05	12	1999	"-79.855"	"-9.456667"
"3825"	"78 47.2000199999997W"	"9. 7.69997999999998S"	1998-12-05	12	1999	"-78.786667"	"-9.128333"
"3826"	"78 39.9000000000004W"	"9. 12.9S"	1998-12-05	12	1999	"-78.665"	"-9.215"
"3827"	"78 32.5500000000002W"	"9. 15.69S"	1998-12-05	12	1999	"-78.5425"	"-9.2615"
"3828"	"78 59.2000199999998W"	"9. 29.50002S"	1998-12-05	12	1999	"-78.986667"	"-9.491667"
"3829"	"79 23.1000000000003W"	"9. 44.29998S"	1998-12-06	12	1999	"-79.385"	"-9.738333"
"3830"	"78 23.6999999999998W"	"9. 26.50002S"	1998-12-06	12	1999	"-78.395"	"-9.441667"
"3831"	"79 3.85998000000029W"	"10 4.45001999999995S"	1998-12-06	12	1999	"-79.064333"	"-10.074167"
"3832"	"78 31.9000199999999W"	"10 2.10000000000001S"	1998-12-07	12	1999	"-78.531667"	"-10.035"
"3833"	"78 19.9000199999998W"	"9. 55.60002S"	1998-12-07	12	1999	"-78.331667"	"-9.926667"
"3834"	"78 11.5999799999997W"	"10 5.23997999999995S"	1998-12-07	12	1999	"-78.193333"	"-10.087333"
"3835"	"78 24.8299799999998W"	"10 14.23998S"	1998-12-07	12	1999	"-78.413833"	"-10.237333"
"3836"	"78 41.5999799999997W"	"10 22.5S"	1998-12-07	12	1999	"-78.693333"	"-10.375"
"3837"	"78 10.0000200000002W"	"10 21.79998S"	1998-12-07	12	1999	"-78.166667"	"-10.363333"
"3838"	"77 58.1699999999998W"	"10 31.93002S"	1998-12-07	12	1999	"-77.9695"	"-10.532167"
"3839"	"78 27.4799999999999W"	"10 47.43S"	1998-12-08	12	1999	"-78.458"	"-10.7905"
"3840"	"77 48.7399799999997W"	"10 49.69998S"	1998-12-08	12	1999	"-77.812333"	"-10.828333"
"3841"	"77 50.8000199999998W"	"10 59.50002S"	1998-12-08	12	1999	"-77.846667"	"-10.991667"
"3842"	"77 51.6W"	"11 11.4S"	1998-12-08	12	1999	"-77.86"	"-11.19"
"3843"	"77 39.2299800000004W"	"11 8.86998000000002S"	1998-12-08	12	1999	"-77.653833"	"-11.147833"
"3844"	"77 35.2000200000003W"	"11 22.99998S"	1998-12-09	12	1999	"-77.586667"	"-11.383333"
"3845"	"77 55.8000000000004W"	"11 35.20002S"	1998-12-09	12	1999	"-77.93"	"-11.586667"
"3846"	"77 34.3699800000002W"	"11 38.62998S"	1998-12-09	12	1999	"-77.572833"	"-11.643833"
"3847"	"77 21.7999799999998W"	"11 31.09998S"	1998-12-09	12	1999	"-77.363333"	"-11.518333"
"3848"	"77 17.0200199999996W"	"11 46.06998S"	1998-12-09	12	1999	"-77.283667"	"-11.767833"
"3849"	"77 23.2999800000002W"	"11 49.5S"	1998-12-09	12	1999	"-77.388333"	"-11.825"
"3850"	"77 42.5999999999996W"	"12 15.70002S"	1998-12-10	12	1999	"-77.71"	"-12.261667"
"3851"	"77 25.2000000000001W"	"12 5.80002S"	1998-12-10	12	1999	"-77.42"	"-12.096667"
"3852"	"77 12.10002W"	"11 58.09998S"	1998-12-10	12	1999	"-77.201667"	"-11.968333"
"3853"	"77 5.29998000000035W"	"12 10.5S"	1998-12-11	12	1999	"-77.088333"	"-12.175"
"3854"	"77 44.7100199999997W"	"12 33.84S"	1998-12-11	12	1999	"-77.745167"	"-12.564"
"3855"	"76 47.5999800000002W"	"12 33.3S"	1998-12-12	12	1999	"-76.793333"	"-12.555"
"3856"	"76 59.8999800000001W"	"12 40.00002S"	1998-12-12	12	1999	"-76.998333"	"-12.666667"
"3857"	"77 16.5000000000003W"	"12 49.03002S"	1998-12-12	12	1999	"-77.275"	"-12.817167"
"3858"	"76 53.2999800000002W"	"12 52.69998S"	1998-12-12	12	1999	"-76.888333"	"-12.878333"
"3859"	"76 44.5999800000004W"	"12 46.86S"	1998-12-12	12	1999	"-76.743333"	"-12.781"
"3860"	"76 38.0500200000003W"	"12 48.37002S"	1998-12-12	12	1999	"-76.634167"	"-12.806167"
"3861"	"76 42.4999799999998W"	"13 2.39999999999995S"	1998-12-13	12	1999	"-76.708333"	"-13.04"
"3862"	"77 1.24002000000019W"	"13 13.00002S"	1998-12-13	12	1999	"-77.020667"	"-13.216667"
"3863"	"76 52.4800200000001W"	"13 22.17S"	1998-12-13	12	1999	"-76.874667"	"-13.3695"
"3864"	"76 20.9999999999997W"	"13 17.59998S"	1998-12-13	12	1999	"-76.35"	"-13.293333"
"3865"	"76 27.0700199999999W"	"13 27.12S"	1998-12-13	12	1999	"-76.451167"	"-13.452"
"3866"	"76 43.0900199999996W"	"13 36.79002S"	1998-12-13	12	1999	"-76.718167"	"-13.613167"
"3867"	"76 59.2900200000003W"	"13 44.95998S"	1998-12-13	12	1999	"-76.988167"	"-13.749333"
"3868"	"76 47.5000200000002W"	"13 54.8999999999999S"	1998-12-14	12	1999	"-76.791667"	"-13.915"
"3869"	"76 25.30002W"	"13 42.3S"	1998-12-14	12	1999	"-76.421667"	"-13.705"
"3870"	"76 18.9700199999996W"	"13 45.04002S"	1998-12-14	12	1999	"-76.316167"	"-13.750667"
"3871"	"76 23.2000200000002W"	"13 57.19998S"	1998-12-14	12	1999	"-76.386667"	"-13.953333"
"3872"	"76 47.49W"	"14 10.93002S"	1998-12-14	12	1999	"-76.7915"	"-14.182167"
"3873"	"77 12.1099799999996W"	"14 24.64998S"	1998-12-14	12	1999	"-77.201833"	"-14.410833"
"3874"	"76 31.8000000000001W"	"14 17.89998S"	1998-12-15	12	1999	"-76.53"	"-14.298333"
"3875"	"76 18.7099799999996W"	"14 10.83S"	1998-12-15	12	1999	"-76.311833"	"-14.1805"
"3876"	"76 9.79997999999966W"	"14 19.72998S"	1998-12-15	12	1999	"-76.163333"	"-14.328833"
"3877"	"76 16.1899800000003W"	"14 26.53998S"	1998-12-15	12	1999	"-76.269833"	"-14.442333"
"3878"	"76 35.5999800000001W"	"14 36.6S"	1998-12-15	12	1999	"-76.593333"	"-14.61"
"3879"	"76 32.9100000000003W"	"14 49.69002S"	1998-12-15	12	1999	"-76.5485"	"-14.828167"
"3880"	"76 21.0799799999998W"	"14 42.81S"	1998-12-15	12	1999	"-76.351333"	"-14.7135"
"3881"	"75 53.5000199999999W"	"14 44.80002S"	1998-12-16	12	1999	"-75.891667"	"-14.746667"
"3882"	"76 8.92997999999977W"	"14 54.54S"	1998-12-16	12	1999	"-76.148833"	"-14.909"
"3883"	"75 39.3600000000004W"	"15 9.49002000000004S"	1998-12-16	12	1999	"-75.656"	"-15.158167"
"3884"	"76 1.14000000000033W"	"15 21.58998S"	1998-12-16	12	1999	"-76.019"	"-15.359833"
"3885"	"75 42.2999999999999W"	"15 26.29998S"	1998-12-17	12	1999	"-75.705"	"-15.438333"
"3886"	"75 18.4699800000001W"	"15 13.45002S"	1998-12-17	12	1999	"-75.307833"	"-15.224167"
"3887"	"75 19.8400200000003W"	"15 35.38002S"	1998-12-17	12	1999	"-75.330667"	"-15.589667"
"3888"	"75 4.30997999999988W"	"15 38.1100199999999S"	1998-12-18	12	1999	"-75.071833"	"-15.635167"
"3889"	"74 55.30002W"	"15 31.5S"	1998-12-18	12	1999	"-74.921667"	"-15.525"
"3890"	"74 50.8999799999998W"	"15 43.39998S"	1998-12-18	12	1999	"-74.848333"	"-15.723333"
"3891"	"74 44.3700000000004W"	"15 54.10998S"	1998-12-18	12	1999	"-74.7395"	"-15.901833"
"3892"	"74 8.28000000000031W"	"15 58.63998S"	1998-12-19	12	1999	"-74.138"	"-15.977333"
"3893"	"81 47.5999800000002W"	"5. 59.59998S"	1999-02-20	2	1999	"-81.793333"	"-5.993333"
"3894"	"81 15.3499799999997W"	"-6 720S"	1999-02-20	2	1999	"-81.255833"	"--18"
"3895"	"81 35.0999999999996W"	"6. 13.90002S"	1999-02-20	2	1999	"-81.585"	"-6.231667"
"3896"	"82 11.29998W"	"6. 32.80002S"	1999-02-20	2	1999	"-82.188333"	"-6.546667"
"3897"	"81 14.5999800000004W"	"6. 2.99999999999999S"	1999-02-20	2	1999	"-81.243333"	"-6.05"
"3898"	"81 11.3999999999999W"	"6. 9.9S"	1999-02-20	2	1999	"-81.19"	"-6.165"
"3899"	"81 7.90001999999959W"	"6. 6.90000000000001S"	1999-02-20	2	1999	"-81.131667"	"-6.115"
"3900"	"82 22.9999799999996W"	"6. 53.7S"	1999-02-21	2	1999	"-82.383333"	"-6.895"
"3901"	"82 5.69999999999993W"	"6. 49.39998S"	1999-02-21	2	1999	"-82.095"	"-6.823333"
"3902"	"81 4.3000200000003W"	"6. 15.19998S"	1999-02-21	2	1999	"-81.071667"	"-6.253333"
"3903"	"80 49.9999799999998W"	"6. 29.7S"	1999-02-21	2	1999	"-80.833333"	"-6.495"
